p,z,inv_alpha_0_pred,inv_alpha_0_frac_err,inv_alpha_0_sigma,v_EW_pred,v_EW_frac_err,v_EW_sigma,n_s_pred,n_s_frac_err,n_s_sigma,delta_cp_pred,delta_cp_frac_err,delta_cp_sigma,score_core,score_all,score_core_sigma
30029,6,109.71248762962718,0.19938929651342288,1301119593.0653725,147.6688450770514,0.40025649794065715,4927.5577461474295,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.1928318537856692,0.0026489516842229956,0.07040324920734894,0.31619721354546826,0.22369306923599377,920030487.3978039
30029,7,110.21248762962718,0.19574062022878097,1277310069.2558486,157.98817997459608,0.35834546350988516,4411.591001270196,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2172429362016228,0.017761652342494043,0.4720652489249528,0.28872639438200165,0.20446718695405144,903194611.6540562
30029,8,110.71248762962718,0.19209194394413906,1253500545.4463248,168.30751487214076,0.3164344290791132,3895.624256392962,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2374629934615633,0.03466805473374862,0.9213998547014077,0.2617537610377954,0.18602279503994862,886358735.9104128
30029,9,111.21248762962718,0.18844326765949718,1229691021.636801,178.62684976968546,0.2745233946483411,3379.6575115157266,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2545685607780586,0.048970368543527265,1.3015235728457468,0.23545058859072504,0.16841766577080086,869522860.1668795
30029,10,111.71248762962718,0.18479459137485527,1205881497.8272772,188.94618466723014,0.23261236021756906,2863.6907666384927,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2692849822171328,0.06127506874342213,1.6285551603807304,0.2100685020741899,0.15182075732661945,852686984.4234631
30029,11,112.21248762962718,0.18114591509021336,1182071974.0177534,199.26551956477482,0.19070132578679708,2347.724021761259,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2821211922000837,0.07200768578602319,1.9138042711129721,0.18598499698996274,0.13652099588248845,835851108.6801704
30029,12,112.71248762962718,0.17749723880557147,1158262450.2082295,209.5848544623195,0.1487902913560251,1831.757276884025,0.9517410758595991,0.013637604042285081,3.1330771762859224,1.2934462286822819,0.08147677983468389,2.165471748495154,0.16377396097275798,0.12295148482395059,819015232.9370091
30047,2,107.72484424046742,0.21389383110612778,1395769278.263456,106.4189439964423,0.5677891966678487,6990.052800177885,0.9517507144719137,0.013627614807841488,3.130782268591965,0.9934460576052707,0.16935948360763314,4.501198719882872,0.42903096790207207,0.3150410645499935,986957921.6443197
30047,3,108.22484424046742,0.2102451548214859,1371959754.4539323,116.7403403559824,0.5258697897978133,6473.98298220088,0.9517507144719137,0.013627614807841488,3.130782268591965,1.0707963267948966,0.10468534548921689,2.7823038490022975,0.40046351952949905,0.2880480838303974,970122045.900207
30047,4,108.72484424046742,0.20659647853684399,1348150230.6444085,127.0617367155225,0.483950382927778,5957.913164223874,0.9517507144719137,0.013627614807841488,3.130782268591965,1.1235827312949387,0.0605495557734626,1.6092726378902504,0.3720820326754354,0.26492547946049005,953286170.1561784
